user_id,age,gender,education_level,employment_status,job_title,monthly_income_usd,monthly_expenses_usd,savings_usd,has_loan,loan_type,loan_amount_usd,loan_term_months,monthly_emi_usd,loan_interest_rate_pct,debt_to_income_ratio,credit_score,savings_to_income_ratio,region,record_date
U09693,41,Male,Master,Employed,Unemployed,3824.6,2432.44,245078.76,No,None,0.0,0,0.0,0.0,0.0,308,5.34,Other,2023-08-30
U24381,34,Female,High School,Employed,Unemployed,6340.99,3830.8,331791.64,Yes,Education,287872.66,12,25755.24,13.32,4.06,798,4.36,Africa,2023-04-28
U05367,56,Male,Master,Employed,Doctor,3515.94,1500.15,406416.36,No,None,0.0,0,0.0,0.0,0.0,586,9.63,Other,2023-01-29
U23053,38,Other,Master,Self-employed,Engineer,5652.69,3934.32,379883.16,No,None,0.0,0,0.0,0.0,0.0,415,5.6,Other,2023-01-19
U18910,38,Female,Bachelor,Employed,Engineer,6225.44,3370.83,678740.72,No,None,0.0,0,0.0,0.0,0.0,364,9.09,North America,2025-02-02
U31492,55,Male,Master,Self-employed,Teacher,2666.49,1173.27,60378.63,Yes,Education,241621.96,360,4180.81,20.72,1.57,343,1.89,Africa,2025-01-16
U23761,66,Male,Master,Employed,Student,6771.11,5905.99,387441.05,No,None,0.0,0,0.0,0.0,0.0,825,4.77,Africa,2025-07-10
U23807,48,Male,Bachelor,Self-employed,Accountant,3683.75,1730.73,100266.42,No,None,0.0,0,0.0,0.0,0.0,543,2.27,Africa,2024-07-15
U28503,59,Female,Bachelor,Self-employed,Unemployed,3834.35,1854.18,378408.27,No,None,0.0,0,0.0,0.0,0.0,424,8.22,Europe,2022-03-26
U29182,32,Female,Bachelor,Employed,Salesperson,3718.86,1776.84,338038.69,No,None,0.0,0,0.0,0.0,0.0,456,7.57,North America,2023-03-13
U13706,28,Male,Master,Employed,Salesperson,3517.16,1601.12,176660.66,Yes,Business,316315.69,60,9057.58,23.77,2.58,509,4.19,Africa,2022-04-12
U22061,46,Male,High School,Self-employed,Salesperson,4407.23,3045.52,99672.09,No,None,0.0,0,0.0,0.0,0.0,406,1.88,Europe,2022-09-04
U22994,22,Female,Bachelor,Employed,Teacher,6277.58,3346.25,51292.69,No,None,0.0,0,0.0,0.0,0.0,454,0.68,North America,2025-06-16
U04139,30,Female,Bachelor,Unemployed,Accountant,4903.39,3589.65,247452.63,No,None,0.0,0,0.0,0.0,0.0,519,4.21,Europe,2024-03-30
U01727,48,Female,Master,Employed,Teacher,4605.33,3488.24,91628.58,No,None,0.0,0,0.0,0.0,0.0,310,1.66,Other,2024-06-23
U05255,21,Male,Bachelor,Employed,Unemployed,5149.42,1798.0,299573.61,Yes,Business,377893.8,36,12294.95,10.57,2.39,669,4.85,Asia,2024-02-26
U00211,33,Female,Bachelor,Self-employed,Accountant,3752.54,2550.77,35276.54,Yes,Business,384692.47,360,7601.15,23.69,2.03,846,0.78,Europe,2021-09-28
U06288,47,Male,Bachelor,Employed,Teacher,3304.72,1211.06,395902.89,Yes,Home,196861.73,60,4317.65,11.38,1.31,627,9.98,Europe,2024-02-22
U04071,30,Female,Bachelor,Employed,Driver,3910.22,1857.29,112882.28,No,None,0.0,0,0.0,0.0,0.0,370,2.41,Africa,2025-04-12
U11497,35,Male,Bachelor,Employed,Student,1077.19,362.93,110640.33,Yes,Home,399731.12,60,8893.82,12.01,8.26,458,8.56,North America,2023-05-18
U22836,45,Female,Master,Self-employed,Engineer,3613.84,1449.94,205236.17,Yes,Education,181473.97,24,9629.18,24.38,2.66,322,4.73,Other,2024-03-27
U01488,57,Female,Bachelor,Employed,Unemployed,5969.47,2016.54,433090.35,Yes,Car,327899.38,300,7283.99,26.62,1.22,311,6.05,Europe,2023-03-02
U12949,60,Male,Other,Employed,Doctor,5759.66,3782.61,529296.44,No,None,0.0,0,0.0,0.0,0.0,648,7.66,North America,2022-12-03
U14861,48,Female,Bachelor,Employed,Accountant,3921.0,1197.19,333557.93,No,None,0.0,0,0.0,0.0,0.0,584,7.09,Africa,2022-11-25
U02451,38,Female,High School,Employed,Doctor,1181.29,709.36,22473.72,No,None,0.0,0,0.0,0.0,0.0,698,1.59,Africa,2023-03-10
U02740,40,Male,High School,Self-employed,Doctor,4920.29,2964.3,429767.08,No,None,0.0,0,0.0,0.0,0.0,718,7.28,Europe,2022-03-16
U14590,49,Male,Bachelor,Employed,Unemployed,5190.13,2044.93,192293.19,No,None,0.0,0,0.0,0.0,0.0,804,3.09,Other,2021-10-17
U02328,19,Male,Master,Employed,Driver,2597.35,1394.23,100181.26,Yes,Home,390732.99,120,3869.29,3.53,1.49,573,3.21,Other,2023-04-05
U18118,23,Male,Master,Employed,Accountant,4594.32,3220.89,66664.59,No,None,0.0,0,0.0,0.0,0.0,345,1.21,Other,2025-02-02
U25654,69,Male,Bachelor,Employed,Doctor,6265.82,4253.89,470637.02,Yes,Car,67496.26,60,1654.68,16.37,0.26,572,6.26,Europe,2024-02-02
U08869,20,Male,Master,Employed,Driver,500.0,311.26,18584.3,Yes,Home,375435.84,300,7800.57,24.88,15.6,809,3.1,Europe,2022-05-07
U26232,25,Male,Master,Employed,Student,5373.15,3703.7,564612.15,No,None,0.0,0,0.0,0.0,0.0,783,8.76,Europe,2023-04-12
U11096,39,Female,Bachelor,Self-employed,Engineer,3981.46,2333.29,213953.57,No,None,0.0,0,0.0,0.0,0.0,434,4.48,Europe,2022-02-28
U13556,25,Female,Bachelor,Self-employed,Salesperson,5346.61,3106.35,594247.64,No,None,0.0,0,0.0,0.0,0.0,749,9.26,North America,2024-03-21
U09008,51,Female,Bachelor,Self-employed,Doctor,3447.13,3069.99,30182.65,Yes,Business,436252.57,24,23752.28,27.13,6.89,381,0.73,Asia,2023-09-13
U19492,59,Male,Master,Employed,Engineer,500.0,418.41,49430.48,No,None,0.0,0,0.0,0.0,0.0,837,8.24,Other,2023-11-24
U22932,65,Male,High School,Student,Manager,7129.05,4336.04,620131.92,No,None,0.0,0,0.0,0.0,0.0,553,7.25,North America,2024-08-24
U00736,37,Male,High School,Employed,Engineer,2429.98,959.11,223562.27,No,None,0.0,0,0.0,0.0,0.0,663,7.67,Europe,2021-08-19
U07775,40,Female,Bachelor,Student,Engineer,9622.0,8234.28,690838.67,No,None,0.0,0,0.0,0.0,0.0,432,5.98,Europe,2022-11-17
U08506,26,Female,PhD,Student,Driver,3862.84,1666.25,309038.53,Yes,Car,481081.36,240,8161.4,19.97,2.11,402,6.67,Asia,2025-05-25
U31361,62,Male,Bachelor,Employed,Engineer,4318.45,2765.41,268261.8,Yes,Education,493829.66,60,10241.51,8.96,2.37,529,5.18,Europe,2024-03-19
U22763,33,Male,High School,Employed,Driver,7304.96,6177.51,291435.98,Yes,Education,353490.2,36,12871.92,18.52,1.76,620,3.32,Africa,2023-07-17
U16882,69,Female,Master,Unemployed,Student,5002.17,2805.01,127051.74,Yes,Education,404145.23,120,6146.87,13.47,1.23,548,2.12,North America,2024-02-16
U24512,52,Male,Master,Self-employed,Teacher,2600.43,2122.87,283824.81,No,None,0.0,0,0.0,0.0,0.0,698,9.1,North America,2023-04-08
U20422,34,Male,High School,Self-employed,Unemployed,6687.67,4523.91,185100.14,Yes,Car,185811.76,60,3404.43,3.79,0.51,527,2.31,Europe,2022-04-04
U14876,38,Male,Master,Employed,Teacher,1910.43,1208.18,91570.41,Yes,Business,318014.43,120,3987.28,8.76,2.09,702,3.99,Europe,2024-05-20
U09291,52,Male,Bachelor,Employed,Unemployed,1527.72,1046.83,100588.67,No,None,0.0,0,0.0,0.0,0.0,698,5.49,Other,2024-04-28
U11850,23,Male,Bachelor,Self-employed,Doctor,4043.05,3511.23,261083.16,No,None,0.0,0,0.0,0.0,0.0,724,5.38,Europe,2021-12-16
U11347,28,Female,Bachelor,Unemployed,Manager,1157.39,1032.5,31400.58,No,None,0.0,0,0.0,0.0,0.0,421,2.26,Asia,2024-07-26
U24476,32,Female,Master,Self-employed,Teacher,6568.88,3163.45,191551.54,No,None,0.0,0,0.0,0.0,0.0,685,2.43,Asia,2022-11-17
U15223,35,Female,High School,Employed,Accountant,2750.23,2300.79,135801.67,No,None,0.0,0,0.0,0.0,0.0,761,4.11,North America,2022-10-27
U20698,53,Male,High School,Employed,Doctor,2892.76,2297.93,331091.66,No,None,0.0,0,0.0,0.0,0.0,580,9.54,Other,2023-03-10
U12692,49,Male,Master,Student,Engineer,4420.73,2478.85,129646.83,Yes,Home,131326.96,24,6910.02,23.49,1.56,849,2.44,Africa,2022-04-09
U08931,38,Male,PhD,Employed,Doctor,5419.76,3229.56,35507.59,Yes,Car,249022.6,36,7603.99,6.25,1.4,844,0.55,Europe,2023-01-20
U29234,56,Male,Master,Student,Teacher,2700.16,2152.39,276072.51,Yes,Business,308999.13,12,28383.48,18.37,10.51,303,8.52,Europe,2025-06-13
U05033,58,Female,High School,Employed,Manager,1491.12,994.5,48324.19,Yes,Home,325872.14,36,12170.43,20.36,8.16,505,2.7,Other,2024-11-10
U20329,52,Female,High School,Employed,Unemployed,3360.0,2223.66,266064.77,No,None,0.0,0,0.0,0.0,0.0,382,6.6,Europe,2024-07-09
U04622,48,Male,Bachelor,Employed,Student,5182.42,4131.49,88121.4,No,None,0.0,0,0.0,0.0,0.0,697,1.42,Europe,2022-04-11
U11652,63,Female,Master,Employed,Driver,4000.57,2048.26,437369.83,Yes,Business,267882.01,120,3287.07,8.26,0.82,464,9.11,Africa,2021-10-18
U22097,37,Female,Bachelor,Employed,Teacher,3316.36,2455.74,139041.0,No,None,0.0,0,0.0,0.0,0.0,600,3.49,Asia,2024-12-07
U22493,46,Female,Master,Employed,Manager,998.72,465.31,50930.97,Yes,Home,338956.08,240,4861.28,16.57,4.87,629,4.25,Europe,2022-08-30
U29400,55,Female,PhD,Unemployed,Accountant,5015.65,4059.61,207256.38,No,None,0.0,0,0.0,0.0,0.0,605,3.44,North America,2022-09-20
U20098,67,Male,Master,Employed,Manager,2474.38,1799.52,164745.62,Yes,Home,188908.36,360,1063.14,5.42,0.43,318,5.55,Europe,2024-10-23
U25777,39,Female,Bachelor,Employed,Student,3845.93,2334.7,15361.86,Yes,Car,391989.15,60,11775.82,26.17,3.06,463,0.33,North America,2024-03-31
U31816,66,Male,Master,Student,Manager,5310.52,2586.15,515032.31,No,None,0.0,0,0.0,0.0,0.0,413,8.08,Other,2023-05-04
U22921,21,Male,High School,Employed,Manager,2205.38,1635.0,182033.1,No,None,0.0,0,0.0,0.0,0.0,324,6.88,North America,2024-06-10
U29211,59,Male,Master,Unemployed,Salesperson,3591.8,1619.42,327031.45,Yes,Education,7240.4,36,291.41,25.92,0.08,643,7.59,Europe,2021-08-19
U07021,45,Male,Bachelor,Employed,Unemployed,6382.25,3234.9,266281.44,No,None,0.0,0,0.0,0.0,0.0,844,3.48,Other,2022-07-08
U13947,48,Male,High School,Self-employed,Unemployed,4722.98,2701.9,493041.57,Yes,Education,478607.93,180,8804.41,21.12,1.86,626,8.7,Africa,2023-04-20
U18254,51,Female,Master,Employed,Driver,2527.71,2169.48,67729.48,No,None,0.0,0,0.0,0.0,0.0,537,2.23,Europe,2022-05-20
U07429,58,Female,Master,Unemployed,Accountant,8375.13,2665.11,407222.59,No,None,0.0,0,0.0,0.0,0.0,796,4.05,North America,2025-01-26
U22176,46,Female,Bachelor,Employed,Engineer,5722.22,5111.92,74506.14,No,None,0.0,0,0.0,0.0,0.0,484,1.09,North America,2023-10-06
U13194,44,Female,Other,Employed,Unemployed,2911.81,957.55,113151.02,No,None,0.0,0,0.0,0.0,0.0,701,3.24,North America,2025-01-24
U12702,49,Male,Bachelor,Student,Manager,5641.22,2584.4,48641.23,No,None,0.0,0,0.0,0.0,0.0,664,0.72,Europe,2021-08-24
U23692,38,Male,High School,Employed,Doctor,4229.07,2815.03,406449.84,Yes,Education,137818.45,36,5015.02,18.47,1.19,360,8.01,Asia,2023-12-18
U06104,26,Male,Bachelor,Employed,Teacher,2307.89,1522.59,135733.42,No,None,0.0,0,0.0,0.0,0.0,381,4.9,Europe,2022-03-02
U21604,59,Male,Master,Employed,Accountant,4473.23,3175.21,373549.72,No,None,0.0,0,0.0,0.0,0.0,606,6.96,Asia,2023-03-12
U31509,40,Female,Master,Student,Salesperson,4371.38,3116.15,363081.09,Yes,Car,248639.37,300,1927.28,8.05,0.44,696,6.92,North America,2023-03-09
U09821,47,Female,Master,Self-employed,Manager,3280.76,1273.79,203551.89,No,None,0.0,0,0.0,0.0,0.0,691,5.17,Asia,2024-12-26
U16054,60,Male,Master,Employed,Teacher,3390.54,1129.11,155064.24,Yes,Car,432948.29,12,37631.47,7.85,11.1,607,3.81,North America,2025-07-20
U19150,47,Male,Bachelor,Employed,Engineer,5259.59,4377.44,397062.19,Yes,Education,404567.33,120,4489.5,5.99,0.85,629,6.29,Africa,2024-02-18
U11057,43,Female,Master,Employed,Accountant,3673.74,1362.84,263150.48,No,None,0.0,0,0.0,0.0,0.0,323,5.97,Other,2022-12-11
U12249,66,Female,Master,Employed,Engineer,4442.32,2782.54,335895.12,Yes,Home,150001.84,36,6071.67,26.35,1.37,674,6.3,Africa,2025-02-01
U10033,18,Female,Bachelor,Student,Salesperson,3283.51,1733.24,19985.24,No,None,0.0,0,0.0,0.0,0.0,302,0.51,Europe,2023-08-13
U24628,19,Female,High School,Employed,Driver,3434.69,3069.59,221666.35,Yes,Business,85701.27,300,1632.69,22.78,0.48,542,5.38,Asia,2023-07-10
U04189,32,Female,High School,Employed,Doctor,3537.86,2004.67,125349.66,No,None,0.0,0,0.0,0.0,0.0,571,2.95,Africa,2025-01-03
U01703,44,Male,High School,Unemployed,Doctor,5309.38,3244.24,581334.78,Yes,Education,456604.28,300,4538.1,11.19,0.85,793,9.12,Asia,2022-03-31
U05365,49,Male,Master,Self-employed,Manager,3667.08,1806.21,385826.31,No,None,0.0,0,0.0,0.0,0.0,815,8.77,Other,2023-04-06
U29928,44,Male,Other,Self-employed,Student,1533.32,1045.07,61644.58,Yes,Car,425411.84,120,5453.61,9.28,3.56,318,3.35,Europe,2024-05-13
U04244,65,Male,PhD,Employed,Unemployed,3763.28,3290.13,150471.04,No,None,0.0,0,0.0,0.0,0.0,659,3.33,Africa,2023-12-01
U10753,32,Male,High School,Employed,Doctor,2579.06,1581.92,24051.06,No,None,0.0,0,0.0,0.0,0.0,382,0.78,Other,2022-03-21
U13659,36,Male,PhD,Self-employed,Driver,5272.78,2443.16,449638.22,Yes,Business,66389.14,120,1368.18,21.91,0.26,660,7.11,Africa,2022-08-30
U23396,35,Male,Bachelor,Employed,Accountant,1545.52,1228.07,110264.21,Yes,Home,399679.15,36,14571.96,18.61,9.43,461,5.95,North America,2024-02-24
U07938,23,Male,Master,Student,Accountant,3228.75,1448.3,63443.73,Yes,Home,11811.02,120,259.42,23.88,0.08,301,1.64,North America,2024-06-22
U10404,61,Female,Bachelor,Self-employed,Engineer,1402.57,1123.2,10366.82,No,None,0.0,0,0.0,0.0,0.0,742,0.62,Europe,2022-09-11
U17995,34,Male,High School,Self-employed,Driver,3911.94,2276.33,170973.32,Yes,Home,326255.03,12,29467.25,15.13,7.53,462,3.64,Europe,2024-03-19
U04794,66,Male,High School,Student,Doctor,3059.49,1879.05,281923.98,No,None,0.0,0,0.0,0.0,0.0,620,7.68,Other,2023-07-15
U23224,54,Male,Master,Employed,Teacher,7158.96,5550.32,233646.69,No,None,0.0,0,0.0,0.0,0.0,343,2.72,Other,2021-07-31
U00804,58,Female,Master,Employed,Student,2524.89,1874.32,212913.66,Yes,Business,225291.9,12,21517.78,25.96,8.52,656,7.03,Europe,2024-05-16
U02428,24,Female,Master,Student,Unemployed,7756.75,6885.58,297135.66,No,None,0.0,0,0.0,0.0,0.0,307,3.19,Asia,2023-04-11
U30220,68,Female,High School,Employed,Engineer,2767.79,2274.4,88638.0,No,None,0.0,0,0.0,0.0,0.0,555,2.67,North America,2022-10-12
U19781,42,Female,Bachelor,Employed,Salesperson,6121.41,3738.17,134549.02,No,None,0.0,0,0.0,0.0,0.0,397,1.83,North America,2024-05-05
U24126,43,Female,Bachelor,Employed,Student,3515.47,2525.41,104405.2,No,None,0.0,0,0.0,0.0,0.0,625,2.47,Asia,2023-10-06
U15667,28,Male,High School,Student,Salesperson,3139.57,1495.69,46486.43,No,None,0.0,0,0.0,0.0,0.0,520,1.23,North America,2024-10-22
U09550,55,Female,Master,Employed,Unemployed,2912.1,987.87,141432.31,Yes,Business,170703.39,60,3292.24,5.9,1.13,850,4.05,Other,2025-07-10
U11650,18,Male,Bachelor,Employed,Accountant,3963.16,1929.76,264837.55,Yes,Home,328740.76,240,4571.16,15.99,1.15,512,5.57,Other,2023-04-22
U05858,44,Female,High School,Employed,Teacher,3424.58,1880.25,222442.04,Yes,Education,64565.49,60,1674.51,18.99,0.49,739,5.41,North America,2025-07-09
U22703,44,Female,Bachelor,Employed,Accountant,4210.53,2330.1,165131.61,Yes,Business,98390.44,12,8530.65,7.38,2.03,697,3.27,Europe,2025-03-08
U20070,64,Female,Master,Employed,Manager,4501.58,3552.07,364272.43,Yes,Business,65806.95,120,971.34,12.71,0.22,664,6.74,North America,2024-01-25
U06573,29,Male,Master,Employed,Doctor,3682.1,1464.2,281470.76,No,None,0.0,0,0.0,0.0,0.0,333,6.37,Africa,2023-08-23
U25730,64,Male,High School,Employed,Engineer,4316.13,1504.19,249240.2,No,None,0.0,0,0.0,0.0,0.0,808,4.81,Other,2023-03-10
U15216,66,Female,Master,Self-employed,Doctor,5881.11,4607.48,499411.84,Yes,Business,113741.53,12,10167.09,13.15,1.73,597,7.08,Europe,2024-11-28
U11895,46,Male,High School,Employed,Accountant,4609.4,2881.99,337625.43,No,None,0.0,0,0.0,0.0,0.0,463,6.1,North America,2024-04-30
